Candidate_Rank,Antecedent_Items,support,confidence,lift,leverage,conviction,Rule_Length,Family_Signature,Family_Count,Score,Mechanism_Axis,Mechanism_Families,Governance_Scene,Governance_Interpretation_Template,Interpretation_Boundary,Semantic_Duplicate_Flag
1,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞速度_VK___GT_50_0,0.20077821011673153,0.7865853658536587,1.1990061626594917,0.033324350103710904,1.611739855475265,2,speed_v0|speed_vk,2,1.5677801777636982,speed_energy,speed_v0|speed_vk,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
255,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||VEH_车高_HOEHE___GT_1495_0||公路分类_STRKL_1-公路以外的其他道路,0.020622568093385214,0.7794117647058824,1.1880713139348267,0.0032645460188647814,1.559325551232166,4,crash_type|road_type|speed_v0|vehicle_size,4,1.0468939344573425,road_speed_environment,crash_type|road_type|speed_v0|vehicle_size,"road-space, intersection, and lane organization governance",道路环境-速度轴线，适合支持普通路段、交叉口/路段过渡区、车道组织和VRU通行空间治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
256,FEATURE_Age_Over60||VEH_车高_HOEHE___GT_1495_0||公路分类_STRKL_1-公路以外的其他道路,0.03229571984435798,0.7685185185185185,1.1714665436492244,0.00472709654953141,1.4859455252918286,3,age|road_type|vehicle_size,3,1.0462881777605457,vehicle_geometry_vulnerability,age|road_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
257,FEATURE_Age_Over60||VEH_车宽_BREITE___GT_1800_0||公路分类_STRKL_1-公路以外的其他道路,0.03385214007782101,0.763157894736842,1.1632952487981518,0.004751926599948518,1.452313013402507,3,age|road_type|vehicle_size,3,1.0461213790600405,vehicle_geometry_vulnerability,age|road_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
258,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车宽_BREITE___GT_1800_0||VEH_车长_LAENGE___GT_4598_5,0.019455252918287938,0.847457627118644,1.291794840862939,0.004394616118336386,2.2549070471249455,4,age|speed_v0|vehicle_size,3,1.0459970831789218,vehicle_geometry_vulnerability,age|speed_v0|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
259,VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_碰撞速度_VK___GT_50_0||事故参与人数_ANZPERS_3-3||性别_GESCHL_3-男性,0.0178988326848249,0.7796610169491525,1.1884512535939038,0.00283819588487335,1.5610894941634235,4,bio|other|speed_vk|vehicle_mass,4,1.045917316524608,vehicle_mass_speed_energy,bio|other|speed_vk|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
260,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||路灯_STRABEL_0-无路灯,0.01634241245136187,0.7924528301886793,1.2079500436446653,0.0028133658344562384,1.6573045631411394,4,crash_type|light|speed_v0|speed_vk,4,1.0457196438354948,speed_energy,crash_type|light|speed_v0|speed_vk,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
261,FEATURE_Age_Over60||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||VEH_车宽_BREITE___GT_1800_0||VEH_车长_LAENGE___GT_4598_5,0.026459143968871595,0.8292682926829269,1.2640685125712467,0.005527411467244017,2.014674819344081,4,age|crash_type|vehicle_size,3,1.0434438896388492,vehicle_geometry_vulnerability,age|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
262,FEATURE_Age_Over60||VEH_碰撞时的总重_GEWGES___GT_1497_5||公路分类_STRKL_1-公路以外的其他道路,0.03501945525291829,0.7563025210084033,1.1528454798289423,0.004642916622507532,1.4114584730980813,3,age|road_type|vehicle_mass,3,1.0432741650601836,vehicle_mass_speed_energy,age|road_type|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
263,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞时的总重_GEWGES___GT_1497_5||VEH_碰撞速度_VK___GT_50_0||VEH_车宽_BREITE___GT_1800_0,0.029571984435797664,0.7450980392156863,1.1357662875351802,0.0035349513240170195,1.3494163424124515,4,crash_type|speed_vk|vehicle_mass|vehicle_size,4,1.042583563508348,vehicle_mass_speed_energy,crash_type|speed_vk|vehicle_mass|vehicle_size,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
264,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车宽_BREITE___GT_1800_0||VEH_车高_HOEHE___GT_1495_0,0.01906614785992218,0.8448275862068967,1.2877858223912957,0.004260776090478284,2.2166882836143555,4,age|speed_v0|vehicle_size,3,1.042226546142302,vehicle_geometry_vulnerability,age|speed_v0|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
265,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车高_HOEHE___GT_1495_0,0.04396887159533074,0.7337662337662338,1.1184930135108073,0.004658056897152117,1.291980639650755,3,crash_type|speed_v0|vehicle_size,3,1.0402726495847923,vehicle_geometry_interaction,crash_type|speed_v0|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
266,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车宽_BREITE___GT_1800_0||公路分类_STRKL_1-公路以外的其他道路,0.04202334630350195,0.7297297297297298,1.1123400981052227,0.004244121788369248,1.2726848249027243,3,road_type|speed_v0|vehicle_size,3,1.0401710628889134,road_speed_environment,road_type|speed_v0|vehicle_size,"road-space, intersection, and lane organization governance",道路环境-速度轴线，适合支持普通路段、交叉口/路段过渡区、车道组织和VRU通行空间治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
267,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车宽_BREITE___GT_1800_0,0.01556420233463035,0.8695652173913044,1.3254938367115376,0.0038220109312782947,2.6370946822308707,4,age|crash_type|vehicle_size,3,1.0397737284548803,vehicle_geometry_vulnerability,age|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
268,VEH_意识到危险前的初始速度_V0___GT_50_0||事故参与人数_ANZPERS_3-3||性别_GESCHL_3-男性,0.03929961089494163,0.7372262773722628,1.1237672199565334,0.004328301715393119,1.3089926502377864,3,bio|other|speed_v0,3,1.0386533960046815,vulnerability_demographic_speed,bio|other|speed_v0,demographic speed-risk stratification,个体脆弱性—人口学/速度分层轴线，适合作为速度暴露下的人群分层风险线索，不应解释为体格机制。,Demographic speed-risk stratification signal; do not interpret sex or age strata as body-size mechanisms.,0
269,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车宽_BREITE___GT_1800_0||VEH_车长_LAENGE___GT_4598_5,0.06420233463035019,0.7268722466960351,1.1079843855331022,0.006257172705112862,1.2593699008409684,3,speed_v0|vehicle_size,2,1.038400031683755,vehicle_geometry_interaction,speed_v0|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
270,FEATURE_Age_Over60||VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||VEH_车宽_BREITE___GT_1800_0,0.020233463035019456,0.8524590163934427,1.299418548120491,0.0046622961740525985,2.3313445741461316,4,age|crash_type|vehicle_size,3,1.0382897571685699,vehicle_geometry_vulnerability,age|crash_type|vehicle_size,vehicle geometry and vulnerability stratification,车辆几何—脆弱性分层轴线，适合作为车辆几何与VRU脆弱性共同出现的风险线索。,Vehicle geometry and vulnerability stratification signal; do not interpret demographic strata as body-size mechanisms.,0
271,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞时的总重_GEWGES___GT_1497_5||公路分类_STRKL_1-公路以外的其他道路,0.04357976653696498,0.7225806451612903,1.1014426204415873,0.004013686808278696,1.239887792959913,3,road_type|speed_v0|vehicle_mass,3,1.0382869599553677,vehicle_mass_speed_energy,road_type|speed_v0|vehicle_mass,vehicle mass-speed energy audit signal,车辆总重—速度能量轴线，适合作为车辆质量/惯性与速度共同作用下的审计级治理线索。,"Vehicle mass-speed energy axis; use as an audit-level signal for vehicle mass/inertia combined with speed exposure, not as crash configuration governance.",0
272,VEH_碰撞前的制动距离_WEGV___GT_0_5||VEH_碰撞速度_VK___GT_50_0||VEH_车长_LAENGE___GT_4598_5,0.042412451361867706,0.7364864864864865,1.1226395434580487,0.004633226846735006,1.3053177691309987,3,crash_type|speed_vk|vehicle_size,3,1.0379041282860328,vehicle_geometry_interaction,crash_type|speed_vk|vehicle_size,"vehicle geometry, blind-zone, and VRU protection design",车辆几何-VRU交互轴线，适合支持车辆前端几何、盲区、车辆类型和VRU保护设计讨论。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
273,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_碰撞速度_VK___GT_50_0||体重估计_GEWPG___GT_70_0||性别_GESCHL_3-男性,0.022568093385214007,0.8285714285714285,1.2630062701237077,0.004699541249678269,2.0064850843060955,4,bio|speed_v0|speed_vk,3,1.037823389427499,speed_energy,bio|speed_v0|speed_vk,speed enforcement and conflict-speed management,速度-碰撞能量轴线，适合支持限速、速度执法、冲突区速度管理和碰撞速度降低策略。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
274,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||公路分类_STRKL_1-公路以外的其他道路,0.01906614785992218,0.8032786885245903,1.224452093421232,0.003494980998955323,1.748508430609599,3,age|road_type|speed_v0,3,1.0373307327165373,vulnerability_speed,age|road_type|speed_v0,VRU vulnerability-sensitive speed and crossing protection,易损个体-速度轴线，适合支持老年/体弱VRU高暴露场景下的速度控制、过街保护和预警设施。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
275,VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车宽_BREITE___GT_1800_0||VEH_车高_HOEHE___GT_1495_0||公路分类_STRKL_1-公路以外的其他道路,0.02801556420233463,0.8089887640449438,1.2331560638170258,0.005296976487153476,1.8007782101167313,4,road_type|speed_v0|vehicle_size,3,1.0364517567450036,road_speed_environment,road_type|speed_v0|vehicle_size,"road-space, intersection, and lane organization governance",道路环境-速度轴线，适合支持普通路段、交叉口/路段过渡区、车道组织和VRU通行空间治理。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
276,FEATURE_Age_Over60||VEH_碰撞速度_VK___GT_50_0||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0,0.021011673151750974,0.8059701492537313,1.2285547352206936,0.003908916107738195,1.7727626459143968,3,age|crash_type|speed_vk,3,1.0361407906394886,vulnerability_speed,age|crash_type|speed_vk,VRU vulnerability-sensitive speed and crossing protection,易损个体-速度轴线，适合支持老年/体弱VRU高暴露场景下的速度控制、过街保护和预警设施。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
277,VEH_碰撞速度_VK___GT_50_0||VEH_车上第一碰撞点Y向坐标_BRPY___GT_60_0||VEH_车高_HOEHE___GT_1495_0||性别_GESCHL_3-男性,0.024124513618677044,0.7560975609756099,1.1525330555796662,0.003192781117049466,1.4102723735408567,4,bio|crash_type|speed_vk|vehicle_size,4,1.0357135464354217,vulnerability_demographic_speed,bio|crash_type|speed_vk|vehicle_size,demographic speed-risk stratification,个体脆弱性—人口学/速度分层轴线，适合作为速度暴露下的人群分层风险线索，不应解释为体格机制。,Demographic speed-risk stratification signal; do not interpret sex or age strata as body-size mechanisms.,0
278,FEATURE_Age_Over60||VEH_意识到危险前的初始速度_V0___GT_50_0||VEH_车上第一碰撞点Z向坐标_BRPZ___GT_50_0||性别_GESCHL_3-男性,0.01867704280155642,0.7741935483870968,1.180117093330272,0.002850610910081909,1.523290717065036,4,age|bio|crash_type|speed_v0,4,1.0356576516475657,vulnerability_speed,age|bio|crash_type|speed_v0,VRU vulnerability-sensitive speed and crossing protection,易损个体-速度轴线，适合支持老年/体弱VRU高暴露场景下的速度控制、过街保护和预警设施。,"Train-only mechanism label; interpret only together with fixed rule thresholds, blind replay results, and evidence tier.",0
