Position,Train_Raw_Column,Test_Raw_Column,Train_Sanitized_Column,Test_Sanitized_Column,Feature_Kind,Status
1214,VEH_充电接口位置(CHALOC)_3-左侧后部,VEH_充电接口位置(CHALOC)_3-左侧后部,VEH_充电接口位置_CHALOC_3-左侧后部,VEH_充电接口位置_CHALOC_3-左侧后部,categorical_dummy_or_binary,aligned
1215,VEH_充电接口位置(CHALOC)_4-右侧前部,VEH_充电接口位置(CHALOC)_4-右侧前部,VEH_充电接口位置_CHALOC_4-右侧前部,VEH_充电接口位置_CHALOC_4-右侧前部,categorical_dummy_or_binary,aligned
1216,VEH_充电接口位置(CHALOC)_5-右侧后部,VEH_充电接口位置(CHALOC)_5-右侧后部,VEH_充电接口位置_CHALOC_5-右侧后部,VEH_充电接口位置_CHALOC_5-右侧后部,categorical_dummy_or_binary,aligned
1217,VEH_充电接口位置(CHALOC)_8-其他,VEH_充电接口位置(CHALOC)_8-其他,VEH_充电接口位置_CHALOC_8-其他,VEH_充电接口位置_CHALOC_8-其他,categorical_dummy_or_binary,aligned
1218,VEH_充电接口位置(CHALOC)_9-未知,VEH_充电接口位置(CHALOC)_9-未知,VEH_充电接口位置_CHALOC_9-未知,VEH_充电接口位置_CHALOC_9-未知,categorical_dummy_or_binary,aligned
1219,VEH_充电接口位置(CHALOC)_MISSING_OR_UNKNOWN,VEH_充电接口位置(CHALOC)_MISSING_OR_UNKNOWN,VEH_充电接口位置_CHALOC_MISSING_OR_UNKNOWN,VEH_充电接口位置_CHALOC_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1220,VEH_直流充电时间(DCTIME)_0,VEH_直流充电时间(DCTIME)_0,VEH_直流充电时间_DCTIME_0,VEH_直流充电时间_DCTIME_0,categorical_dummy_or_binary,aligned
1221,VEH_直流充电时间(DCTIME)_0-不适用,VEH_直流充电时间(DCTIME)_0-不适用,VEH_直流充电时间_DCTIME_0-不适用,VEH_直流充电时间_DCTIME_0-不适用,categorical_dummy_or_binary,aligned
1222,VEH_直流充电时间(DCTIME)_0.5,VEH_直流充电时间(DCTIME)_0.5,VEH_直流充电时间_DCTIME_0.5,VEH_直流充电时间_DCTIME_0.5,categorical_dummy_or_binary,aligned
1223,VEH_直流充电时间(DCTIME)_0.6,VEH_直流充电时间(DCTIME)_0.6,VEH_直流充电时间_DCTIME_0.6,VEH_直流充电时间_DCTIME_0.6,categorical_dummy_or_binary,aligned
1224,VEH_直流充电时间(DCTIME)_0.62,VEH_直流充电时间(DCTIME)_0.62,VEH_直流充电时间_DCTIME_0.62,VEH_直流充电时间_DCTIME_0.62,categorical_dummy_or_binary,aligned
1225,VEH_直流充电时间(DCTIME)_0.75,VEH_直流充电时间(DCTIME)_0.75,VEH_直流充电时间_DCTIME_0.75,VEH_直流充电时间_DCTIME_0.75,categorical_dummy_or_binary,aligned
1226,VEH_直流充电时间(DCTIME)_0.83,VEH_直流充电时间(DCTIME)_0.83,VEH_直流充电时间_DCTIME_0.83,VEH_直流充电时间_DCTIME_0.83,categorical_dummy_or_binary,aligned
1227,VEH_直流充电时间(DCTIME)_1,VEH_直流充电时间(DCTIME)_1,VEH_直流充电时间_DCTIME_1,VEH_直流充电时间_DCTIME_1,categorical_dummy_or_binary,aligned
1228,VEH_直流充电时间(DCTIME)_14,VEH_直流充电时间(DCTIME)_14,VEH_直流充电时间_DCTIME_14,VEH_直流充电时间_DCTIME_14,categorical_dummy_or_binary,aligned
1229,VEH_直流充电时间(DCTIME)_3.5,VEH_直流充电时间(DCTIME)_3.5,VEH_直流充电时间_DCTIME_3.5,VEH_直流充电时间_DCTIME_3.5,categorical_dummy_or_binary,aligned
1230,VEH_直流充电时间(DCTIME)_99999,VEH_直流充电时间(DCTIME)_99999,VEH_直流充电时间_DCTIME_99999,VEH_直流充电时间_DCTIME_99999,categorical_dummy_or_binary,aligned
1231,VEH_直流充电时间(DCTIME)_MISSING_OR_UNKNOWN,VEH_直流充电时间(DCTIME)_MISSING_OR_UNKNOWN,VEH_直流充电时间_DCTIME_MISSING_OR_UNKNOWN,VEH_直流充电时间_DCTIME_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1232,VEH_交流充电时间(ACTIME)_0,VEH_交流充电时间(ACTIME)_0,VEH_交流充电时间_ACTIME_0,VEH_交流充电时间_ACTIME_0,categorical_dummy_or_binary,aligned
1233,VEH_交流充电时间(ACTIME)_0-不适用,VEH_交流充电时间(ACTIME)_0-不适用,VEH_交流充电时间_ACTIME_0-不适用,VEH_交流充电时间_ACTIME_0-不适用,categorical_dummy_or_binary,aligned
1234,VEH_交流充电时间(ACTIME)_0.5,VEH_交流充电时间(ACTIME)_0.5,VEH_交流充电时间_ACTIME_0.5,VEH_交流充电时间_ACTIME_0.5,categorical_dummy_or_binary,aligned
1235,VEH_交流充电时间(ACTIME)_0.8,VEH_交流充电时间(ACTIME)_0.8,VEH_交流充电时间_ACTIME_0.8,VEH_交流充电时间_ACTIME_0.8,categorical_dummy_or_binary,aligned
1236,VEH_交流充电时间(ACTIME)_10,VEH_交流充电时间(ACTIME)_10,VEH_交流充电时间_ACTIME_10,VEH_交流充电时间_ACTIME_10,categorical_dummy_or_binary,aligned
1237,VEH_交流充电时间(ACTIME)_2.5,VEH_交流充电时间(ACTIME)_2.5,VEH_交流充电时间_ACTIME_2.5,VEH_交流充电时间_ACTIME_2.5,categorical_dummy_or_binary,aligned
1238,VEH_交流充电时间(ACTIME)_6,VEH_交流充电时间(ACTIME)_6,VEH_交流充电时间_ACTIME_6,VEH_交流充电时间_ACTIME_6,categorical_dummy_or_binary,aligned
1239,VEH_交流充电时间(ACTIME)_7,VEH_交流充电时间(ACTIME)_7,VEH_交流充电时间_ACTIME_7,VEH_交流充电时间_ACTIME_7,categorical_dummy_or_binary,aligned
1240,VEH_交流充电时间(ACTIME)_8,VEH_交流充电时间(ACTIME)_8,VEH_交流充电时间_ACTIME_8,VEH_交流充电时间_ACTIME_8,categorical_dummy_or_binary,aligned
1241,VEH_交流充电时间(ACTIME)_8.5,VEH_交流充电时间(ACTIME)_8.5,VEH_交流充电时间_ACTIME_8.5,VEH_交流充电时间_ACTIME_8.5,categorical_dummy_or_binary,aligned
1242,VEH_交流充电时间(ACTIME)_9,VEH_交流充电时间(ACTIME)_9,VEH_交流充电时间_ACTIME_9,VEH_交流充电时间_ACTIME_9,categorical_dummy_or_binary,aligned
1243,VEH_交流充电时间(ACTIME)_9.5,VEH_交流充电时间(ACTIME)_9.5,VEH_交流充电时间_ACTIME_9.5,VEH_交流充电时间_ACTIME_9.5,categorical_dummy_or_binary,aligned
1244,VEH_交流充电时间(ACTIME)_99999,VEH_交流充电时间(ACTIME)_99999,VEH_交流充电时间_ACTIME_99999,VEH_交流充电时间_ACTIME_99999,categorical_dummy_or_binary,aligned
1245,VEH_交流充电时间(ACTIME)_MISSING_OR_UNKNOWN,VEH_交流充电时间(ACTIME)_MISSING_OR_UNKNOWN,VEH_交流充电时间_ACTIME_MISSING_OR_UNKNOWN,VEH_交流充电时间_ACTIME_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1246,VEH_新能源车辆电池包损坏情况(BATDAM)_0-不适用,VEH_新能源车辆电池包损坏情况(BATDAM)_0-不适用,VEH_新能源车辆电池包损坏情况_BATDAM_0-不适用,VEH_新能源车辆电池包损坏情况_BATDAM_0-不适用,categorical_dummy_or_binary,aligned
1247,VEH_新能源车辆电池包损坏情况(BATDAM)_8-其他,VEH_新能源车辆电池包损坏情况(BATDAM)_8-其他,VEH_新能源车辆电池包损坏情况_BATDAM_8-其他,VEH_新能源车辆电池包损坏情况_BATDAM_8-其他,categorical_dummy_or_binary,aligned
1248,VEH_新能源车辆电池包损坏情况(BATDAM)_9-未知,VEH_新能源车辆电池包损坏情况(BATDAM)_9-未知,VEH_新能源车辆电池包损坏情况_BATDAM_9-未知,VEH_新能源车辆电池包损坏情况_BATDAM_9-未知,categorical_dummy_or_binary,aligned
1249,VEH_新能源车辆电池包损坏情况(BATDAM)_MISSING_OR_UNKNOWN,VEH_新能源车辆电池包损坏情况(BATDAM)_MISSING_OR_UNKNOWN,VEH_新能源车辆电池包损坏情况_BATDAM_MISSING_OR_UNKNOWN,VEH_新能源车辆电池包损坏情况_BATDAM_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1250,VEH_电池托盘材质(TRAYMAT)_0-不适用,VEH_电池托盘材质(TRAYMAT)_0-不适用,VEH_电池托盘材质_TRAYMAT_0-不适用,VEH_电池托盘材质_TRAYMAT_0-不适用,categorical_dummy_or_binary,aligned
1251,VEH_电池托盘材质(TRAYMAT)_1-工程塑料,VEH_电池托盘材质(TRAYMAT)_1-工程塑料,VEH_电池托盘材质_TRAYMAT_1-工程塑料,VEH_电池托盘材质_TRAYMAT_1-工程塑料,categorical_dummy_or_binary,aligned
1252,VEH_电池托盘材质(TRAYMAT)_2-铝合金,VEH_电池托盘材质(TRAYMAT)_2-铝合金,VEH_电池托盘材质_TRAYMAT_2-铝合金,VEH_电池托盘材质_TRAYMAT_2-铝合金,categorical_dummy_or_binary,aligned
1253,VEH_电池托盘材质(TRAYMAT)_9-未知,VEH_电池托盘材质(TRAYMAT)_9-未知,VEH_电池托盘材质_TRAYMAT_9-未知,VEH_电池托盘材质_TRAYMAT_9-未知,categorical_dummy_or_binary,aligned
1254,VEH_电池托盘材质(TRAYMAT)_MISSING_OR_UNKNOWN,VEH_电池托盘材质(TRAYMAT)_MISSING_OR_UNKNOWN,VEH_电池托盘材质_TRAYMAT_MISSING_OR_UNKNOWN,VEH_电池托盘材质_TRAYMAT_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1255,VEH_发动机安装方式(MOTOREL)_1-有发动机，具体未知,VEH_发动机安装方式(MOTOREL)_1-有发动机，具体未知,VEH_发动机安装方式_MOTOREL_1-有发动机，具体未知,VEH_发动机安装方式_MOTOREL_1-有发动机，具体未知,categorical_dummy_or_binary,aligned
1256,VEH_发动机安装方式(MOTOREL)_2-无发动机,VEH_发动机安装方式(MOTOREL)_2-无发动机,VEH_发动机安装方式_MOTOREL_2-无发动机,VEH_发动机安装方式_MOTOREL_2-无发动机,categorical_dummy_or_binary,aligned
1257,VEH_发动机安装方式(MOTOREL)_3-纵置,VEH_发动机安装方式(MOTOREL)_3-纵置,VEH_发动机安装方式_MOTOREL_3-纵置,VEH_发动机安装方式_MOTOREL_3-纵置,categorical_dummy_or_binary,aligned
1258,VEH_发动机安装方式(MOTOREL)_4-横置,VEH_发动机安装方式(MOTOREL)_4-横置,VEH_发动机安装方式_MOTOREL_4-横置,VEH_发动机安装方式_MOTOREL_4-横置,categorical_dummy_or_binary,aligned
1259,VEH_发动机安装方式(MOTOREL)_MISSING_OR_UNKNOWN,VEH_发动机安装方式(MOTOREL)_MISSING_OR_UNKNOWN,VEH_发动机安装方式_MOTOREL_MISSING_OR_UNKNOWN,VEH_发动机安装方式_MOTOREL_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1260,VEH_发动机安装位置(MOTORL)_2-无发动机,VEH_发动机安装位置(MOTORL)_2-无发动机,VEH_发动机安装位置_MOTORL_2-无发动机,VEH_发动机安装位置_MOTORL_2-无发动机,categorical_dummy_or_binary,aligned
1261,VEH_发动机安装位置(MOTORL)_3-发动机前置,VEH_发动机安装位置(MOTORL)_3-发动机前置,VEH_发动机安装位置_MOTORL_3-发动机前置,VEH_发动机安装位置_MOTORL_3-发动机前置,categorical_dummy_or_binary,aligned
1262,VEH_发动机安装位置(MOTORL)_4-发动机后置,VEH_发动机安装位置(MOTORL)_4-发动机后置,VEH_发动机安装位置_MOTORL_4-发动机后置,VEH_发动机安装位置_MOTORL_4-发动机后置,categorical_dummy_or_binary,aligned
1263,VEH_发动机安装位置(MOTORL)_5-前排座椅下部,VEH_发动机安装位置(MOTORL)_5-前排座椅下部,VEH_发动机安装位置_MOTORL_5-前排座椅下部,VEH_发动机安装位置_MOTORL_5-前排座椅下部,categorical_dummy_or_binary,aligned
1264,VEH_发动机安装位置(MOTORL)_MISSING_OR_UNKNOWN,VEH_发动机安装位置(MOTORL)_MISSING_OR_UNKNOWN,VEH_发动机安装位置_MOTORL_MISSING_OR_UNKNOWN,VEH_发动机安装位置_MOTORL_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1265,VEH_发动机增压(TURBO)_0-不适用,VEH_发动机增压(TURBO)_0-不适用,VEH_发动机增压_TURBO_0-不适用,VEH_发动机增压_TURBO_0-不适用,categorical_dummy_or_binary,aligned
1266,VEH_发动机增压(TURBO)_2-没有增压,VEH_发动机增压(TURBO)_2-没有增压,VEH_发动机增压_TURBO_2-没有增压,VEH_发动机增压_TURBO_2-没有增压,categorical_dummy_or_binary,aligned
1267,VEH_发动机增压(TURBO)_3-涡轮增压,VEH_发动机增压(TURBO)_3-涡轮增压,VEH_发动机增压_TURBO_3-涡轮增压,VEH_发动机增压_TURBO_3-涡轮增压,categorical_dummy_or_binary,aligned
1268,VEH_发动机增压(TURBO)_4-机械增压,VEH_发动机增压(TURBO)_4-机械增压,VEH_发动机增压_TURBO_4-机械增压,VEH_发动机增压_TURBO_4-机械增压,categorical_dummy_or_binary,aligned
1269,VEH_发动机增压(TURBO)_9-未知,VEH_发动机增压(TURBO)_9-未知,VEH_发动机增压_TURBO_9-未知,VEH_发动机增压_TURBO_9-未知,categorical_dummy_or_binary,aligned
1270,VEH_发动机增压(TURBO)_MISSING_OR_UNKNOWN,VEH_发动机增压(TURBO)_MISSING_OR_UNKNOWN,VEH_发动机增压_TURBO_MISSING_OR_UNKNOWN,VEH_发动机增压_TURBO_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1271,VEH_驱动形式(ANTR)_1-有驱动，具体未知,VEH_驱动形式(ANTR)_1-有驱动，具体未知,VEH_驱动形式_ANTR_1-有驱动，具体未知,VEH_驱动形式_ANTR_1-有驱动，具体未知,categorical_dummy_or_binary,aligned
1272,VEH_驱动形式(ANTR)_3-前轮驱动,VEH_驱动形式(ANTR)_3-前轮驱动,VEH_驱动形式_ANTR_3-前轮驱动,VEH_驱动形式_ANTR_3-前轮驱动,categorical_dummy_or_binary,aligned
1273,VEH_驱动形式(ANTR)_4-后轮驱动,VEH_驱动形式(ANTR)_4-后轮驱动,VEH_驱动形式_ANTR_4-后轮驱动,VEH_驱动形式_ANTR_4-后轮驱动,categorical_dummy_or_binary,aligned
1274,VEH_驱动形式(ANTR)_5-全时全轮驱动,VEH_驱动形式(ANTR)_5-全时全轮驱动,VEH_驱动形式_ANTR_5-全时全轮驱动,VEH_驱动形式_ANTR_5-全时全轮驱动,categorical_dummy_or_binary,aligned
1275,VEH_驱动形式(ANTR)_6-可切换全轮驱动,VEH_驱动形式(ANTR)_6-可切换全轮驱动,VEH_驱动形式_ANTR_6-可切换全轮驱动,VEH_驱动形式_ANTR_6-可切换全轮驱动,categorical_dummy_or_binary,aligned
1276,VEH_驱动形式(ANTR)_8-其他,VEH_驱动形式(ANTR)_8-其他,VEH_驱动形式_ANTR_8-其他,VEH_驱动形式_ANTR_8-其他,categorical_dummy_or_binary,aligned
1277,VEH_驱动形式(ANTR)_9-未知,VEH_驱动形式(ANTR)_9-未知,VEH_驱动形式_ANTR_9-未知,VEH_驱动形式_ANTR_9-未知,categorical_dummy_or_binary,aligned
1278,VEH_驱动形式(ANTR)_MISSING_OR_UNKNOWN,VEH_驱动形式(ANTR)_MISSING_OR_UNKNOWN,VEH_驱动形式_ANTR_MISSING_OR_UNKNOWN,VEH_驱动形式_ANTR_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1279,VEH_后行李舱位置(LUGCOMP)_1-无后行李舱,VEH_后行李舱位置(LUGCOMP)_1-无后行李舱,VEH_后行李舱位置_LUGCOMP_1-无后行李舱,VEH_后行李舱位置_LUGCOMP_1-无后行李舱,categorical_dummy_or_binary,aligned
1280,VEH_后行李舱位置(LUGCOMP)_2-前排座椅后,VEH_后行李舱位置(LUGCOMP)_2-前排座椅后,VEH_后行李舱位置_LUGCOMP_2-前排座椅后,VEH_后行李舱位置_LUGCOMP_2-前排座椅后,categorical_dummy_or_binary,aligned
1281,VEH_后行李舱位置(LUGCOMP)_3-第二排座椅后,VEH_后行李舱位置(LUGCOMP)_3-第二排座椅后,VEH_后行李舱位置_LUGCOMP_3-第二排座椅后,VEH_后行李舱位置_LUGCOMP_3-第二排座椅后,categorical_dummy_or_binary,aligned
1282,VEH_后行李舱位置(LUGCOMP)_4-第三排座椅后,VEH_后行李舱位置(LUGCOMP)_4-第三排座椅后,VEH_后行李舱位置_LUGCOMP_4-第三排座椅后,VEH_后行李舱位置_LUGCOMP_4-第三排座椅后,categorical_dummy_or_binary,aligned
1283,VEH_后行李舱位置(LUGCOMP)_MISSING_OR_UNKNOWN,VEH_后行李舱位置(LUGCOMP)_MISSING_OR_UNKNOWN,VEH_后行李舱位置_LUGCOMP_MISSING_OR_UNKNOWN,VEH_后行李舱位置_LUGCOMP_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1284,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_0-不适用,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_0-不适用,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_0-不适用,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_0-不适用,categorical_dummy_or_binary,aligned
1285,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_1-无隔板,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_1-无隔板,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_1-无隔板,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_1-无隔板,categorical_dummy_or_binary,aligned
1286,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_2-有固定隔板,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_2-有固定隔板,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_2-有固定隔板,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_2-有固定隔板,categorical_dummy_or_binary,aligned
1287,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_8-其他,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_8-其他,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_8-其他,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_8-其他,categorical_dummy_or_binary,aligned
1288,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_MISSING_OR_UNKNOWN,VEH_后行李舱与乘客的隔离方式(LUGCOMPIS)_MISSING_OR_UNKNOWN,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_MISSING_OR_UNKNOWN,VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1289,VEH_车辆用途(VEHUSAGE)_10-消防,VEH_车辆用途(VEHUSAGE)_10-消防,VEH_车辆用途_VEHUSAGE_10-消防,VEH_车辆用途_VEHUSAGE_10-消防,categorical_dummy_or_binary,aligned
1290,VEH_车辆用途(VEHUSAGE)_13-企事业单位用车,VEH_车辆用途(VEHUSAGE)_13-企事业单位用车,VEH_车辆用途_VEHUSAGE_13-企事业单位用车,VEH_车辆用途_VEHUSAGE_13-企事业单位用车,categorical_dummy_or_binary,aligned
1291,VEH_车辆用途(VEHUSAGE)_16-私用,VEH_车辆用途(VEHUSAGE)_16-私用,VEH_车辆用途_VEHUSAGE_16-私用,VEH_车辆用途_VEHUSAGE_16-私用,categorical_dummy_or_binary,aligned
1292,VEH_车辆用途(VEHUSAGE)_17-其他非营运,VEH_车辆用途(VEHUSAGE)_17-其他非营运,VEH_车辆用途_VEHUSAGE_17-其他非营运,VEH_车辆用途_VEHUSAGE_17-其他非营运,categorical_dummy_or_binary,aligned
1293,VEH_车辆用途(VEHUSAGE)_18-共享车辆,VEH_车辆用途(VEHUSAGE)_18-共享车辆,VEH_车辆用途_VEHUSAGE_18-共享车辆,VEH_车辆用途_VEHUSAGE_18-共享车辆,categorical_dummy_or_binary,aligned
1294,VEH_车辆用途(VEHUSAGE)_19-网约车,VEH_车辆用途(VEHUSAGE)_19-网约车,VEH_车辆用途_VEHUSAGE_19-网约车,VEH_车辆用途_VEHUSAGE_19-网约车,categorical_dummy_or_binary,aligned
1295,VEH_车辆用途(VEHUSAGE)_3-出租客运,VEH_车辆用途(VEHUSAGE)_3-出租客运,VEH_车辆用途_VEHUSAGE_3-出租客运,VEH_车辆用途_VEHUSAGE_3-出租客运,categorical_dummy_or_binary,aligned
1296,VEH_车辆用途(VEHUSAGE)_7-租赁,VEH_车辆用途(VEHUSAGE)_7-租赁,VEH_车辆用途_VEHUSAGE_7-租赁,VEH_车辆用途_VEHUSAGE_7-租赁,categorical_dummy_or_binary,aligned
1297,VEH_车辆用途(VEHUSAGE)_9-警用,VEH_车辆用途(VEHUSAGE)_9-警用,VEH_车辆用途_VEHUSAGE_9-警用,VEH_车辆用途_VEHUSAGE_9-警用,categorical_dummy_or_binary,aligned
1298,VEH_车辆用途(VEHUSAGE)_MISSING_OR_UNKNOWN,VEH_车辆用途(VEHUSAGE)_MISSING_OR_UNKNOWN,VEH_车辆用途_VEHUSAGE_MISSING_OR_UNKNOWN,VEH_车辆用途_VEHUSAGE_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1299,VEH_执行紧急任务的紧急车辆(BLICHT)_0-不是紧急车辆，未安装警报灯,VEH_执行紧急任务的紧急车辆(BLICHT)_0-不是紧急车辆，未安装警报灯,VEH_执行紧急任务的紧急车辆_BLICHT_0-不是紧急车辆，未安装警报灯,VEH_执行紧急任务的紧急车辆_BLICHT_0-不是紧急车辆，未安装警报灯,categorical_dummy_or_binary,aligned
1300,VEH_执行紧急任务的紧急车辆(BLICHT)_MISSING_OR_UNKNOWN,VEH_执行紧急任务的紧急车辆(BLICHT)_MISSING_OR_UNKNOWN,VEH_执行紧急任务的紧急车辆_BLICHT_MISSING_OR_UNKNOWN,VEH_执行紧急任务的紧急车辆_BLICHT_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1301,VEH_胎痕(BSPUR)_0-车辆静止,VEH_胎痕(BSPUR)_0-车辆静止,VEH_胎痕_BSPUR_0-车辆静止,VEH_胎痕_BSPUR_0-车辆静止,categorical_dummy_or_binary,aligned
1302,VEH_胎痕(BSPUR)_1-有胎痕，具体未知,VEH_胎痕(BSPUR)_1-有胎痕，具体未知,VEH_胎痕_BSPUR_1-有胎痕，具体未知,VEH_胎痕_BSPUR_1-有胎痕，具体未知,categorical_dummy_or_binary,aligned
1303,VEH_胎痕(BSPUR)_2-无胎痕,VEH_胎痕(BSPUR)_2-无胎痕,VEH_胎痕_BSPUR_2-无胎痕,VEH_胎痕_BSPUR_2-无胎痕,categorical_dummy_or_binary,aligned
1304,VEH_胎痕(BSPUR)_3-淡而连续,VEH_胎痕(BSPUR)_3-淡而连续,VEH_胎痕_BSPUR_3-淡而连续,VEH_胎痕_BSPUR_3-淡而连续,categorical_dummy_or_binary,aligned
1305,VEH_胎痕(BSPUR)_4-淡而断断续续,VEH_胎痕(BSPUR)_4-淡而断断续续,VEH_胎痕_BSPUR_4-淡而断断续续,VEH_胎痕_BSPUR_4-淡而断断续续,categorical_dummy_or_binary,aligned
1306,VEH_胎痕(BSPUR)_5-深而连续,VEH_胎痕(BSPUR)_5-深而连续,VEH_胎痕_BSPUR_5-深而连续,VEH_胎痕_BSPUR_5-深而连续,categorical_dummy_or_binary,aligned
1307,VEH_胎痕(BSPUR)_MISSING_OR_UNKNOWN,VEH_胎痕(BSPUR)_MISSING_OR_UNKNOWN,VEH_胎痕_BSPUR_MISSING_OR_UNKNOWN,VEH_胎痕_BSPUR_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
1308,VEH_胎痕的分布(SPURZ)_0-没有痕迹,VEH_胎痕的分布(SPURZ)_0-没有痕迹,VEH_胎痕的分布_SPURZ_0-没有痕迹,VEH_胎痕的分布_SPURZ_0-没有痕迹,categorical_dummy_or_binary,aligned
1309,VEH_胎痕的分布(SPURZ)_3-两边都有,VEH_胎痕的分布(SPURZ)_3-两边都有,VEH_胎痕的分布_SPURZ_3-两边都有,VEH_胎痕的分布_SPURZ_3-两边都有,categorical_dummy_or_binary,aligned
1310,VEH_胎痕的分布(SPURZ)_4-仅左边有,VEH_胎痕的分布(SPURZ)_4-仅左边有,VEH_胎痕的分布_SPURZ_4-仅左边有,VEH_胎痕的分布_SPURZ_4-仅左边有,categorical_dummy_or_binary,aligned
1311,VEH_胎痕的分布(SPURZ)_5-仅右边有,VEH_胎痕的分布(SPURZ)_5-仅右边有,VEH_胎痕的分布_SPURZ_5-仅右边有,VEH_胎痕的分布_SPURZ_5-仅右边有,categorical_dummy_or_binary,aligned
1312,VEH_胎痕的分布(SPURZ)_9-未知,VEH_胎痕的分布(SPURZ)_9-未知,VEH_胎痕的分布_SPURZ_9-未知,VEH_胎痕的分布_SPURZ_9-未知,categorical_dummy_or_binary,aligned
1313,VEH_胎痕的分布(SPURZ)_MISSING_OR_UNKNOWN,VEH_胎痕的分布(SPURZ)_MISSING_OR_UNKNOWN,VEH_胎痕的分布_SPURZ_MISSING_OR_UNKNOWN,VEH_胎痕的分布_SPURZ_MISSING_OR_UNKNOWN,categorical_dummy_or_binary,aligned
